id,time,place,magnitude,longitude,latitude
tx2024scxh,1726335580463,"57 km S of Whites City, New Mexico",1.6,-104.45,31.662
nc75061831,1726335365740,"16 km NW of Parkfield, CA",2.09,-120.563499450684,36.0011672973633
pr71460033,1726334538730,"3 km ESE of Maria Antonia, Puerto Rico",2.26,-66.854,17.9696666666667
ci40733687,1726334536660,"14 km NE of Ridgecrest, CA",0.49,-117.5578333,35.7005
nc75061821,1726334346950,"5 km NNW of Pinnacles, CA",2.11,-121.162833333333,36.5695
ak024buyvk2d,1726334222928,"64 km SE of Denali National Park, Alaska",2.1,-150.9437,63.0797
tx2024scwo,1726334108915,"59 km S of Whites City, New Mexico",1.9,-104.472,31.646
ci40733679,1726334107270,"14 km SSE of Anza, CA",0.52,-116.636,33.429
nc75061816,1726334004460,"5 km NNW of Pinnacles, CA",1.83,-121.165,36.5683333333333
nc75061811,1726333699250,"3 km WNW of Cobb, CA",0.75,-122.760833740234,38.8228340148926
uu80082506,1726333652040,"15 km SW of Thatcher, Utah",1.19,-112.4165,41.5861666666667
tx2024scwf,1726333567096,"57 km S of Whites City, New Mexico",2.1,-104.457,31.664
tx2024scwe,1726333496977,"59 km S of Whites City, New Mexico",2.7,-104.462,31.643
nc75061806,1726333406650,"5 km NW of The Geysers, CA",0.66,-122.809997558594,38.7958335876465
tx2024scwd,1726333393564,"58 km S of Whites City, New Mexico",2.8,-104.456,31.652
tx2024scvz,1726333266539,"58 km S of Whites City, New Mexico",3.9,-104.447,31.653
nn00884676,1726333172888,"23 km E of Fallon Station, Nevada",1.6,-118.4499,39.4012
ak024buyi41t,1726332869773,"22 km E of Skwentna, Alaska",1.4,-150.9697,61.9912
uw62038022,1726332852450,"13 km N of Naches, Washington",0.43,-120.68266666666666,46.84866666666667
us7000ndt9,1726332508063,"202 km SE of Perryville, Alaska",3.4,-156.7454,54.7076
ak024buyfib9,1726332134936,"31 km NW of Susitna, Alaska",1.4,-150.9381,61.7431
nc75061796,1726332102110,"5 km WNW of The Geysers, CA",0.29,-122.810165405273,38.7936668395996
ak024buyemfq,1726331881820,"49 km NNW of Petersville, Alaska",1.6,-151.1927,62.8996
nc75061791,1726330940690,"20 km SW of South Dos Palos, CA",1.68,-120.778833333333,36.8125
nc75061786,1726330901210,"4 km SSW of Anderson Springs, CA",1.06,-122.707832336426,38.7388343811035
nn00884712,1726330864796,"52 km ESE of Beatty, Nevada",-0.3,-116.2715,36.6502
nc75061781,1726330675120,"13 km SSW of Tres Pinos, CA",1.71,-121.3435,36.6756666666667
tx2024scub,1726329806379,"60 km S of Whites City, New Mexico",1.5,-104.473,31.636
ok2024sctx,1726329516189,"4 km ESE of Dale, Oklahoma",1.79,-96.999,35.3705
nc75061776,1726328944320,"17 km ESE of Yosemite Valley, CA",1.56,-119.400833333333,37.6828333333333
ak024buxupmb,1726328711807,"37 km NE of Chase, Alaska",1.2,-149.6617,62.7127
hv74459416,1726328443430,"6 km SSW of Volcano, Hawaii",1.87,-155.253662109375,19.3896675109863
nc75061766,1726328105970,"12 km NNW of Pinnacles, CA",1.43,-121.218833333333,36.6206666666667
nc75061761,1726328021450,"13 km NNW of Pinnacles, CA",1.18,-121.2305,36.6261666666667
nc75061756,1726327622330,"18 km SE of Yosemite Valley, CA",1.29,-119.396833333333,37.6726666666667
ci40733623,1726327099120,"12 km SE of Ocotillo Wells, CA",1.56,-116.0406667,33.0636667
nc75061751,1726327028990,"18 km NW of Midpines, CA",2.4,-120.113166809082,37.6100006103516
nc75061746,1726326642740,"18 km SE of Yosemite Valley, CA",1.19,-119.3985,37.6721666666667
ak024buxmtf4,1726326508642,"13 km WSW of Mosquito Lake, Alaska",2.6,-136.3231,59.4979
ak024buxmd5m,1726326377869,"35 km E of Skwentna, Alaska",1.8,-150.7239,61.989
ak024buxlwd2,1726326240227,"47 km ESE of Pedro Bay, Alaska",1.6,-153.367,59.588
nn00884711,1726325917853,"35 km W of Indian Springs, Nevada",-0.4,-116.0625,36.5223
av93265248,1726325673110,"64 km ENE of Pedro Bay, Alaska",-0.74,-153.074166666667,60.047
av93265233,1726325218280,"5 km ESE of King Cove, Alaska",1.82,-162.2295,55.0495
ak024bux8vmy,1726325005540,"63 km W of Karluk, Alaska",2.3,-155.519,57.5726
ci40733607,1726324797520,"13 km WNW of Anza, CA",0.73,-116.807,33.5798333
ak024bux82qe,1726324790949,"24 km NW of Susitna, Alaska",1.9,-150.8263,61.7003
ci40733599,1726324626520,"5 km N of Malibu, CA",1.23,-118.8131667,34.0533333
ak024bux6req,1726324422451,"199 km SE of Perryville, Alaska",4.3,-156.8246,54.6985
ak024bux5xev,1726324188870,"43 km WSW of Ferry, Alaska",2.3,-149.9523,63.8908
ak024bux5w7d,1726324172951,"54 km N of Chickaloon, Alaska",1.6,-148.4135,62.2807
hv74459346,1726323777720,"5 km SSW of Volcano, Hawaii",1.76999998,-155.250671386719,19.3958339691162
nn00884671,1726323018230,"51 km ESE of Beatty, Nevada",1.4,-116.274,36.6523
nc75061736,1726322971420,"3 km W of Cobb, CA",1.41,-122.762496948242,38.8156661987305
us7000ndsq,1726322750531,"111 km SSE of Sand Point, Alaska",3.9,-159.6393,54.4632
hv74459326,1726322680170,"5 km SSW of Volcano, Hawaii",1.81,-155.248336791992,19.392333984375
av93021129,1726322625660,"61 km W of Tyonek, Alaska",0.62,-152.268,61.0338333333333
nc75061731,1726322606900,"23 km SSE of Yosemite Valley, CA",1.21,-119.420166666667,37.5808333333333
hv74459291,1726320335490,"16 km SSE of Honaunau-Napoopoo, Hawaii",2.11,-155.806167602539,19.3190002441406
nc75061721,1726319375300,"2 km SE of The Geysers, CA",0.2,-122.739333333333,38.764
hv74459261,1726319329060,"2 km WSW of Pāhala, Hawaii",2.08,-155.50016784668,19.19700050354
ak024buwfqmz,1726319250513,"39 km NW of Chenega, Alaska",1.5,-148.5081,60.3157
ci40733575,1726319090710,"20 km ESE of Anza, CA",0.5,-116.4788333,33.4748333
ci40733567,1726318910690,"15 km SSW of Searles Valley, CA",1.17,-117.4576667,35.6383333
tx2024scoa,1726318887358,"35 km WSW of Ackerly, Texas",1.7,-102.059,32.403
ci40733559,1726318804400,"2 km NW of Brea, CA",0.86,-117.9198333,33.9305
pr71460028,1726318624330,"6 km SW of Guánica, Puerto Rico",2.43,-66.9611666666667,17.9356666666667
hv74459241,1726318619640,"6 km SE of Volcano, Hawaii",1.71,-155.184997558594,19.4063339233398
av93021124,1726318598080,"35 km SW of Unalaska, Alaska",0.91,-166.857166666667,53.6223333333333
ak024buw4nfy,1726318556949,"25 km WNW of Anchor Point, Alaska",1.1,-152.2617,59.858
ak024buw0a3d,1726317318684,"26 km NE of Susitna North, Alaska",1.5,-149.5511,62.3546
ci40733543,1726317258110,"7 km S of Idyllwild, CA",0.62,-116.7145,33.6778333
ci40733535,1726316728390,"13 km WNW of Anza, CA",0.66,-116.8061667,33.5831667
ci40733527,1726316136860,"4 km SSE of Highland Park, CA",1.35,-118.188,34.0898333
ak024buvvugx,1726316088976,"31 km WNW of Anchor Point, Alaska",1.3,-152.3645,59.8533
uw62037977,1726315807480,"37 km NNE of Amboy, Washington",-0.12,-122.1885,46.1905
nc75061716,1726315496560,"7 km WNW of Cobb, CA",0.23,-122.807167053223,38.8331680297852
av93265033,1726315248440,"60 km SE of Pedro Bay, Alaska",-0.81,-153.447333333333,59.358
nc75061711,1726315228830,"7 km WNW of Cobb, CA",1.05,-122.806999206543,38.8339996337891
nc75061706,1726315090220,"7 km WNW of Cobb, CA",1.93,-122.795829772949,38.8386650085449
nc75061701,1726314861310,"4 km ENE of Blue Lake, CA",1.98,-123.947333333333,40.9058333333333
ci40733511,1726314338250,"24 km SW of Ocotillo Wells, CA",0.82,-116.3158333,32.9861667
nc75061696,1726314287840,"8 km ENE of Alum Rock, CA",1.19,-121.753166666667,37.4091666666667
us7000ndsf,1726314092523,"57 km WSW of Merizo Village, Guam",5.5,144.1907,13.0321
hv74459131,1726313762940,"10 km ENE of Pāhala, Hawaii",2.31999993,-155.386169433594,19.2346668243408
hv74459126,1726313618340,"2 km SSW of Pāhala, Hawaii",1.84000003,-155.483337402344,19.1805000305176
nc75061691,1726312863720,"13 km E of Cloverdale, CA",0.7,-122.880165100098,38.845832824707
ok2024sckh,1726312001140,"6 km SE of Watonga, Oklahoma",1.07,-98.36866667,35.79616667
pr71460018,1726311771640,"23 km WNW of Puerto Real, Puerto Rico",2.73,-67.3996666666667,18.1255
us7000nds7,1726311405156,"Nicobar Islands, India region",4.9,92.1949,6.1661
ci40733503,1726311003560,"20 km NW of Grapevine, CA",1.23,-119.0595,35.0826667
nc75061681,1726310374020,"8 km NNW of The Geysers, CA",0.43,-122.819666666667,38.8316666666667
nc75061676,1726310258550,"2 km NNW of The Geysers, CA",0.8,-122.769668579102,38.7891654968262
av93021104,1726310170490,"88 km N of Karluk, Alaska",0.1,-154.706666666667,58.35
ak024buurqvy,1726309660145,"7 km E of Big Lake, Alaska",1.7,-149.8187,61.5253
nc75061671,1726309271040,"3 km NW of The Geysers, CA",0.51,-122.778666666667,38.793
ak024buuq7hw,1726309222280,"26 km WSW of Tyonek, Alaska",1.1,-151.601,60.9798
pr71460008,1726308648680,"62 km SE of Punta Cana, Dominican Republic",3.33,-67.9168333333333,18.2541666666667
ci40733487,1726308276500,"2 km SE of Muscoy, CA",1.31,-117.3331667,34.1441667
uw62037962,1726308130130,"0 km WSW of Lynnwood, Washington",2.0300000000000002,-122.32316666666667,47.8185
nc75061666,1726308061740,"2 km SE of Dublin, CA",1.25,-121.914666666667,37.6951666666667
ak024buub739,1726307418618,"42 km SE of Denali National Park, Alaska",1.4,-151.12,63.2698
ci40733471,1726307014030,"10 km S of Idyllwild, CA",0.59,-116.7326667,33.6555
pr71459993,1726306713760,"90 km WSW of Pole Ojea, Puerto Rico",3.35,-67.9448333333333,17.6105
ak024buu8m1k,1726306692726,"82 km NNW of Yakutat, Alaska",1.3,-140.2736,60.2325
ok2024schd,1726306280640,"6 km E of Edmond, Oklahoma",0.91,-97.40533333,35.66083333
ak024buu6zb7,1726306251559,"67 km ENE of Pedro Bay, Alaska",1.7,-153.0437,60.0797
ci40733455,1726305519430,"16 km ESE of Ocotillo, CA",1.38,-115.8436667,32.6648333
nc75061661,1726305399870,"10 km NW of The Geysers, CA",0.85,-122.842834472656,38.841667175293
av93021094,1726304506270,"32 km SW of Unalaska, Alaska",1.25,-166.835333333333,53.638
nn00884670,1726304377542,"2 km NW of Walker, California",1.1,-119.5025,38.5315
ci40733447,1726304135980,"8 km N of Anza, CA",0.22,-116.6843333,33.6278333
ci40733439,1726304000810,"3 km ESE of Colton, CA",0.63,-117.2845,34.0661667
ak024butp3t8,1726303631805,"87 km W of Karluk, Alaska",1.6,-155.9094,57.6148
ci40733431,1726303238900,"20 km E of Little Lake, CA",0.85,-117.6815,35.9518333
nn00884679,1726302361065,"47 km ESE of Beatty, Nevada",-0.4,-116.289,36.702
ci40733423,1726302306230,"6 km N of Malibu, CA",1.08,-118.82,34.054
tx2024scfc,1726302130951,"0 km NNW of Pecos, Texas",1.5,-103.497,31.431
av93021089,1726302086930,"70 km WNW of Tyonek, Alaska",-0.43,-152.356,61.2971666666667
tx2024sceo,1726301538809,"13 km NE of Tilden, Texas",1.5,-98.437,28.536
nm60591081,1726300964490,"6 km ESE of Marston, Missouri",1.73,-89.5431666666667,36.4933333333333
us7000ndrp,1726300955849,"39 km WNW of La Ligua, Chile",4.3,-71.6398,-32.3532
av93021084,1726300296460,"23 km W of Sitka, Alaska",0.75,-135.71,57.076
pr71459978,1726298789920,"89 km WSW of Pole Ojea, Puerto Rico",3.38,-67.9271666666667,17.5858333333333
av93264793,1726298451290,"63 km ENE of Pedro Bay, Alaska",0.04,-153.083166666667,60.0336666666667
uu80082491,1726297827020,"8 km SW of Hebgen Lake Estates, Montana",-0.14,-111.269833333333,44.7153333333333
nc75061646,1726297703160,"10 km NW of The Geysers, CA",0.77,-122.854499816895,38.8263320922852
hv74458821,1726297275060,"19 km ENE of Pāhala, Hawaii",1.69,-155.320666666667,19.2865
nn00884669,1726297259485,"10 km NW of Indian Springs, Nevada",0.1,-115.7568,36.6326
nc75061641,1726297127390,"1 km  of San Pablo, CA",0.85,-122.348333333333,37.9708333333333
hv74458816,1726296886990,"9 km SE of Volcano, Hawaii",2.33,-155.183666666667,19.3728333333333
nc75061636,1726296825140,"9 km E of Alum Rock, CA",1.67,-121.732330322266,37.3795013427734
nn00884666,1726296764775,"51 km ESE of Beatty, Nevada",0.6,-116.2714,36.6526
ci40733415,1726296348950,"11 km SSW of Valle Vista, CA",0.51,-116.917,33.6513333
ci40733407,1726296260580,"17 km NE of Borrego Springs, CA",0.58,-116.2708333,33.3768333
ak024busg6ft,1726295870861,"55 km NNW of Petersville, Alaska",2.8,-151.2784,62.9334
us7000ndre,1726295677670,"286 km E of Levuka, Fiji",4.1,-177.9779,-18.229
tx2024scbi,1726295655155,"13 km NE of Tilden, Texas",2.1,-98.443,28.54
av93264738,1726295128930,"85 km NNW of Karluk, Alaska",0.39,-155.051166666667,58.2665
nc75061626,1726294530420,"2 km NW of The Geysers, CA",1.52,-122.77783203125,38.789665222168
hv74458746,1726294079920,"6 km SW of Volcano, Hawaii",1.92999995,-155.274673461914,19.4006671905518
ci40733399,1726293693890,"6 km N of Malibu, CA",1.74,-118.8053333,34.0563333
hv74458726,1726293370180,"13 km S of Fern Forest, Hawaii",1.8,-155.132171630859,19.3413333892822
ci40733391,1726293357620,"22 km NNW of Tehachapi, CA",1.15,-118.5358333,35.3138333
ci40733383,1726293262280,"6 km SSW of Banning, CA",0.29,-116.8963333,33.8788333
hv74458716,1726293166880,"5 km WSW of Volcano, Hawaii",1.99000001,-155.279663085938,19.4270000457764
ci40733375,1726293033610,"22 km NE of Pine Valley, CA",0.6,-116.3426667,32.9348333
ak024burxgz5,1726293022579,"55 km NW of Ninilchik, Alaska",1.5,-152.4755,60.3384
ci37683972,1726293022070,"22 km NE of Pine Valley, CA",0.43,-116.3441667,32.938
us7000ndr6,1726293018394,"9 km SSE of Saratoga, Wyoming",3.4,-106.753,41.3771
ci40733367,1726292402360,"20 km NW of Grapevine, CA",1.19,-119.0891667,35.0711667
tx2024sbzm,1726292363130,"55 km S of Whites City, New Mexico",2.0,-104.43,31.681
ci40733359,1726291793490,"5 km SE of Ontario, CA",1.85,-117.5936667,34.0213333
ak024bursphk,1726291680080,"83 km NNW of Karluk, Alaska",0.7,-154.9683,58.2669
av93264683,1726291481250,"61 km WNW of Tyonek, Alaska",0.76,-152.208,61.271
ci37683964,1726291466500,"21 km NW of Grapevine, CA",1.19,-119.082,35.0848333
ci40733343,1726291424920,"20 km NW of Grapevine, CA",1.23,-119.0876667,35.0715
uw62037937,1726290390620,"37 km NNE of Amboy, Washington",-0.2,-122.18283333333333,46.19466666666667
hv74458611,1726290017360,"13 km S of Fern Forest, Hawaii",1.8,-155.136993408203,19.3463325500488
us7000ndr0,1726289700398,"204 km W of Bandon, Oregon",2.8,-126.908,43.3642
ci40733327,1726289430640,"22 km NW of Grapevine, CA",1.0,-119.1033333,35.088
uw62037922,1726289410890,"5 km NNE of Mossyrock, Washington",0.62,-122.44833333333334,46.5705
us7000ndqy,1726289167123,"35 km SSE of Shimukappu, Japan",4.4,142.6005,42.7119
nc75061611,1726289151860,"9 km WNW of Cobb, CA",1.17,-122.824333190918,38.8408317565918
ak024buraiw3,1726288996517,"43 km NNE of Chickaloon, Alaska",1.5,-148.1117,62.1501
tx2024sbxm,1726288625112,"10 km NE of Tilden, Texas",2.5,-98.477,28.53
nc75061606,1726288491470,"8 km NW of Dixon Lane-Meadow Creek, CA",2.7,-118.480166666667,37.4308333333333
av93021069,1726288410250,"60 km N of Chignik Lagoon, Alaska",-0.42,-158.399666666667,56.8485
av93021064,1726287948010,"97 km WNW of Aleneva, Alaska",-0.22,-154.373166666667,58.478
ci40733303,1726287089250,"11 km ENE of Coso Junction, CA",0.74,-117.8331667,36.0875
hv74458561,1726286711490,"7 km E of Pāhala, Hawaii",1.83000004,-155.406997680664,19.2129993438721
uw62037917,1726286065440,"2 km NE of Portland, Oregon",0.97,-122.65183333333333,45.541333333333334
tx2024sbvx,1726285866392,"55 km S of Whites City, New Mexico",2.6,-104.424,31.674
ok2024sbvr,1726285405190,"6 km SSE of Watonga, Oklahoma",0.68,-98.38133333,35.7955
ci40733295,1726285312960,"6 km SW of Cabazon, CA",0.83,-116.8268333,33.87
nc75061591,1726284496210,"9 km WNW of Cobb, CA",0.78,-122.829002380371,38.8413314819336
us7000ndqm,1726284032305,south of the Kermadec Islands,5.0,-178.9524,-34.2363
tx2024sbuy,1726284008108,"3 km WNW of Pecos, Texas",1.6,-103.529,31.44
ak024buqjkn0,1726283862046,"72 km NNW of Karluk, Alaska",1.4,-154.8622,58.1808
us7000ndqz,1726283281343,"183 km NNE of Colonia, Micronesia",4.7,138.7083,11.0748
hv74458466,1726282675880,"9 km S of Fern Forest, Hawaii",1.88,-155.151672363281,19.3818340301514
ak024buq69wk,1726282537645,"29 km WNW of Clam Gulch, Alaska",1.1,-151.8603,60.3552
ak024buq62bn,1726282479391,"94 km SSE of McCarthy, Alaska",1.3,-142.1303,60.675
tx2024sbtx,1726282187434,"54 km S of Whites City, New Mexico",2.2,-104.424,31.69
ak024buq0uix,1726281005537,"59 km WNW of Ninilchik, Alaska",0.8,-152.6912,60.196
hv74458391,1726280961280,"7 km S of Volcano, Hawaii",1.78,-155.233001708984,19.3761672973633
us7000ndq7,1726280866739,"239 km W of Ferndale, California",2.9,-127.0683,40.3411
nc75061581,1726280809730,"8 km NNW of The Geysers, CA",1.03,-122.815498352051,38.833667755127
hv74458371,1726280592700,"9 km SE of Volcano, Hawaii",1.80999994,-155.173492431641,19.3741664886475
ak024bupzc74,1726280581440,"12 km S of Nelchina, Alaska",1.6,-146.7367,61.8784
hv74458361,1726280233850,"6 km SSW of Volcano, Hawaii",2.13,-155.246,19.3855
hv74458346,1726279636970,"5 km S of Volcano, Hawaii",1.84,-155.243835449219,19.3941669464111
us7000ndq3,1726279380796,"109 km ENE of Luganville, Vanuatu",5.1,168.1535,-15.2992
nc75061576,1726279087620,"5 km WNW of The Geysers, CA",0.51,-122.806167602539,38.7905006408691
nc75061566,1726278855820,"7 km NNW of The Geysers, CA",0.78,-122.810166666667,38.8241666666667
nc75061571,1726278841520,"9 km E of Coalinga, CA",1.92,-120.257666666667,36.1586666666667
hv74458316,1726278609730,"6 km S of Volcano, Hawaii",2.08,-155.243166666667,19.3825
hv74458306,1726278583180,"11 km SSE of Pāhala, Hawaii",2.87,-155.457336425781,19.1046657562256
ci40733271,1726278511150,"5 km N of Malibu, CA",2.43,-118.8073333,34.05
ak024bupj4mo,1726278458406,"7 km WNW of Houston, Alaska",1.5,-149.963,61.6489
hv74458296,1726278358410,"10 km SW of Volcano, Hawaii",1.71000004,-155.298492431641,19.3663330078125
nc75061556,1726277844800,"4 km NW of The Geysers, CA",0.8,-122.800666809082,38.7936668395996
hv74458286,1726277638100,"9 km SE of Pāhala, Hawaii",2.1099999,-155.410507202148,19.1511669158936
us7000ndpv,1726277467648,"25 km E of Nusa Dua, Indonesia",4.6,115.4638,-8.8371
nc75061551,1726276780840,"8 km ENE of Alum Rock, CA",1.32,-121.754833333333,37.4103333333333
ci40733263,1726276317810,"6 km SE of Ojai, CA",1.58,-119.1975,34.4161667
av93021039,1726276236660,"104 km S of Kokhanok, Alaska",-0.16,-154.864666666667,58.5005
nc75061541,1726275852460,"10 km E of Coalinga, CA",1.6,-120.2525,36.1595
ak024bup9fj9,1726275734136,"61 km NW of Ninilchik, Alaska",1.3,-152.435,60.4483
hv74458216,1726275365760,"5 km N of Volcano, Hawaii",1.89999998,-155.240997314453,19.49049949646
hv74458186,1726274569090,"9 km SE of Volcano, Hawaii",1.87,-155.172164916992,19.3748340606689
ok2024sbpp,1726274436570,"12 km N of Alex, Oklahoma",1.15,-97.78816667,35.02766667
uw62037892,1726274427740,"22 km ENE of Ashford, Washington",0.14,-121.7675,46.8475
nc75061536,1726274400180,"2 km ENE of The Geysers, CA",1.09,-122.735664367676,38.7906684875488
hv74458181,1726274327090,"5 km SSW of Volcano, Hawaii",1.9,-155.248666666667,19.3938333333333
av93020989,1726274183140,"57 km NE of Kenny Lake, Alaska",0.73,-144.121166666667,62.0496666666667
av93264398,1726274171480,"63 km WNW of Happy Valley, Alaska",0.02,-152.822,60.1068333333333
hv74458171,1726274130260,"4 km SW of Pāhala, Hawaii",1.62,-155.5075,19.168
hv74458161,1726274105510,"6 km S of Volcano, Hawaii",1.80999994,-155.235992431641,19.3846664428711
av93264388,1726273157040,"263 km W of Adak, Alaska",0.41,179.534333333333,51.9096666666667
ak024buoq4e8,1726272725181,"21 km SSW of Petersville, Alaska",2.3,-150.8865,62.3116
nc75061531,1726272576670,"8 km ENE of Alum Rock, CA",1.32,-121.755333333333,37.4081666666667
hv74458096,1726272018590,"10 km SSE of Volcano, Hawaii",1.76,-155.184494018555,19.3651676177979
us7000ndpm,1726271974910,"67 km SSE of Yonakuni, Japan",4.9,123.2544,23.9021
